Frame,Class,BEV_X,BEV_Y
179,Driving,889,146
179,Driving,168,523
179,Driving,69,235
179,Driving,472,481
179,Driving,660,187
179,Driving,485,699
179,Driving,695,530
179,Driving,562,1149
179,Driving,110,894
179,Driving,962,126
179,Driving,123,1053
179,Driving,927,474
179,Driving,549,-37
179,Driving,319,-41
179,Driving,599,1131
179,Driving,439,449
179,Driving,539,1211
179,Driving,505,1133
179,Driving,758,136
179,Driving,162,28
179,Walking,1032,533
179,Walking,0,809
179,Walking,772,1077
179,Walking,188,470
179,Walking,-60,752
179,Walking,582,1072
179,Walking,654,1008
179,Walking,613,1042
179,Walking,17,852
179,Walking,611,545
179,Walking,639,1024
179,Walking,-11,611
179,Walking,-76,825
179,Walking,447,803
179,Walking,571,501
179,Walking,7,862
179,Walking,-75,838
179,Walking,0,237
179,Walking,905,-49
179,Walking,460,682
179,Walking,593,406
179,Walking,-16,248
179,Walking,568,1241
179,Walking,-9,193
179,Walking,862,84
179,Walking,648,562
179,Walking,922,-55
179,Walking,523,222
179,Walking,583,137
179,Walking,508,563
179,Walking,553,570
179,Walking,-56,493
179,Walking,516,538
179,Walking,12,952
179,Walking,942,-74
179,Walking,-3,158
179,Walking,513,-35
179,Walking,26,913
179,Walking,539,205
179,Walking,789,499
179,Walking,549,108
179,Walking,687,88
179,Walking,568,627
179,Walking,932,396
179,Walking,-69,697
179,Walking,451,629
179,Walking,823,1102
179,Walking,518,103
179,Walking,994,149
179,Walking,660,1191
179,Walking,489,570
179,Walking,19,921
179,Walking,499,122
179,Walking,188,1134
179,Walking,864,-55
180,Driving,934,719
180,Driving,518,973
180,Driving,554,734
180,Driving,428,754
180,Driving,426,1013
180,Driving,411,546
180,Driving,883,448
180,Driving,488,307
180,Driving,85,746
180,Driving,414,1325
180,Driving,165,1150
180,Driving,764,130
180,Driving,1117,627
180,Driving,105,886
180,Driving,446,447
180,Driving,411,51
180,Driving,123,1046
180,Driving,1103,820
180,Driving,735,1150
180,Driving,90,996
180,Driving,71,220
180,Driving,154,291
180,Driving,527,808
180,Driving,26,1035
180,Driving,701,-15
180,Driving,954,463
180,Driving,928,468
180,Driving,541,1209
180,Driving,1031,771
180,Driving,178,779
180,Driving,861,884
180,Driving,135,782
180,Driving,528,812
180,Driving,695,523
180,Driving,882,153
180,Driving,472,484
180,Driving,484,698
180,Driving,656,189
180,Driving,561,1151
180,Driving,539,1211
180,Driving,169,515
180,Driving,108,885
180,Driving,927,474
180,Driving,548,-39
180,Driving,442,447
180,Driving,960,120
180,Driving,506,1132
180,Driving,759,138
180,Driving,160,17
180,Walking,1029,536
180,Walking,612,546
180,Walking,4,814
180,Walking,567,1242
180,Walking,-60,752
180,Walking,771,1077
180,Walking,613,1044
180,Walking,655,1013
180,Walking,640,1024
180,Walking,18,852
180,Walking,583,1076
180,Walking,-76,821
180,Walking,450,813
180,Walking,573,509
180,Walking,186,469
180,Walking,6,863
180,Walking,-14,610
180,Walking,604,1135
180,Walking,-7,191
180,Walking,458,683
180,Walking,564,605
180,Walking,897,110
180,Walking,524,227
180,Walking,584,139
180,Walking,-75,838
180,Walking,593,406
180,Walking,510,564
180,Walking,912,-45
180,Walking,188,1133
180,Walking,861,85
180,Walking,959,462
180,Walking,542,214
180,Walking,689,87
180,Walking,649,564
180,Walking,-4,158
180,Walking,27,916
180,Walking,517,539
180,Walking,-2,235
180,Walking,10,950
180,Walking,942,-74
180,Walking,582,1107
180,Walking,-11,249
180,Walking,-59,489
180,Walking,823,1102
180,Walking,-69,695
180,Walking,488,571
180,Walking,787,492
180,Walking,969,45
180,Walking,513,-35
180,Walking,452,632
180,Walking,-93,586
180,Walking,567,628
180,Walking,325,1300
180,Walking,550,111
180,Walking,920,-53
180,Walking,518,103
180,Walking,317,-62
180,Walking,863,-51
180,Walking,498,120
181,Driving,936,720
181,Driving,518,972
181,Driving,427,1012
181,Driving,554,734
181,Driving,428,754
181,Driving,426,584
181,Driving,883,446
181,Driving,489,312
181,Driving,84,739
181,Driving,764,132
181,Driving,1116,628
181,Driving,413,1323
181,Driving,104,878
181,Driving,446,449
181,Driving,165,1143
181,Driving,412,57
181,Driving,122,1039
181,Driving,71,209
181,Driving,153,286
181,Driving,735,1150
181,Driving,87,987
181,Driving,1103,816
181,Driving,564,1242
181,Driving,26,1035
181,Driving,954,465
181,Driving,704,-16
181,Driving,927,468
181,Driving,529,806
181,Driving,541,1209
181,Driving,990,976
181,Driving,1034,771
181,Driving,134,775
181,Driving,864,882
181,Driving,177,769
181,Driving,530,811
181,Driving,108,877
181,Driving,694,519
181,Driving,465,491
181,Driving,168,506
181,Driving,660,186
181,Driving,882,151
181,Driving,484,698
181,Driving,560,1152
181,Driving,539,1211
181,Driving,547,-42
181,Driving,442,452
181,Driving,927,476
181,Driving,960,120
181,Driving,320,-57
181,Driving,754,1139
181,Driving,506,1128
181,Driving,759,138
181,Driving,161,13
181,Driving,412,54
181,Walking,1027,538
181,Walking,0,811
181,Walking,613,1045
181,Walking,771,1078
181,Walking,612,547
181,Walking,-60,751
181,Walking,655,1017
181,Walking,573,509
181,Walking,584,1079
181,Walking,640,1026
181,Walking,17,852
181,Walking,186,469
181,Walking,450,814
181,Walking,-76,821
181,Walking,8,865
181,Walking,-6,194
181,Walking,897,110
181,Walking,523,227
181,Walking,10,952
181,Walking,567,621
181,Walking,585,138
181,Walking,458,685
181,Walking,905,-51
181,Walking,942,-74
181,Walking,592,404
181,Walking,922,-52
181,Walking,-76,836
181,Walking,861,84
181,Walking,-6,245
181,Walking,510,562
181,Walking,-2,161
181,Walking,-58,489
181,Walking,689,90
181,Walking,-13,612
181,Walking,542,214
181,Walking,27,918
181,Walking,600,1137
181,Walking,958,463
181,Walking,787,498
181,Walking,189,1136
181,Walking,580,1110
181,Walking,518,539
181,Walking,513,-35
181,Walking,648,562
181,Walking,823,1102
181,Walking,-9,251
181,Walking,451,633
181,Walking,929,410
181,Walking,968,48
181,Walking,-73,655
181,Walking,-69,695
181,Walking,568,627
181,Walking,488,574
181,Walking,-91,588
181,Walking,551,113
181,Walking,498,123
181,Walking,466,625
181,Walking,522,119
181,Walking,326,1300
181,Walking,863,-54
182,Driving,938,721
182,Driving,517,972
182,Driving,554,734
182,Driving,428,755
182,Driving,427,1011
182,Driving,412,548
182,Driving,884,449
182,Driving,490,316
182,Driving,84,733
182,Driving,763,130
182,Driving,1116,629
182,Driving,415,1324
182,Driving,447,451
182,Driving,171,1149
182,Driving,412,60
182,Driving,105,871
182,Driving,735,1150
182,Driving,563,1243
182,Driving,118,1027
182,Driving,151,281
182,Driving,990,978
182,Driving,436,578
182,Driving,541,1210
182,Driving,530,803
182,Driving,954,465
182,Driving,927,468
182,Driving,87,982
182,Driving,72,198
182,Driving,162,7
182,Driving,701,-15
182,Driving,1039,771
182,Driving,867,883
182,Driving,177,762
182,Driving,134,767
182,Driving,532,808
182,Driving,882,153
182,Driving,464,496
182,Driving,107,870
182,Driving,694,514
182,Driving,661,188
182,Driving,164,494
182,Driving,484,698
182,Driving,321,-65
182,Driving,122,1032
182,Driving,539,1212
182,Driving,546,-41
182,Driving,754,1139
182,Driving,961,129
182,Driving,927,487
182,Driving,592,1123
182,Driving,758,138
182,Driving,507,1128
182,Driving,758,138
182,Driving,163,7
182,Walking,1023,541
182,Walking,638,1027
182,Walking,612,547
182,Walking,3,814
182,Walking,771,1078
182,Walking,655,1020
182,Walking,574,510
182,Walking,584,1080
182,Walking,613,1047
182,Walking,-61,750
182,Walking,-77,822
182,Walking,186,469
182,Walking,19,855
182,Walking,450,818
182,Walking,6,864
182,Walking,523,230
182,Walking,559,1153
182,Walking,586,141
182,Walking,897,107
182,Walking,-6,194
182,Walking,564,605
182,Walking,905,-48
182,Walking,456,686
182,Walking,11,954
182,Walking,592,408
182,Walking,512,561
182,Walking,-77,839
182,Walking,862,87
182,Walking,942,-71
182,Walking,922,-49
182,Walking,-60,487
182,Walking,-16,611
182,Walking,519,538
182,Walking,542,217
182,Walking,-5,248
182,Walking,958,464
182,Walking,787,500
182,Walking,647,563
182,Walking,-2,161
182,Walking,688,90
182,Walking,823,1102
182,Walking,512,-34
182,Walking,28,920
182,Walking,-69,695
182,Walking,17,924
182,Walking,452,636
182,Walking,326,1301
182,Walking,567,627
182,Walking,191,1136
182,Walking,486,572
182,Walking,-40,367
182,Walking,471,640
182,Walking,-92,586
182,Walking,498,123
182,Walking,863,-51
182,Walking,520,117
182,Walking,887,4
183,Driving,941,721
183,Driving,517,972
183,Driving,554,734
183,Driving,428,755
183,Driving,412,548
183,Driving,884,446
183,Driving,427,1011
183,Driving,491,320
183,Driving,84,726
183,Driving,411,1326
183,Driving,763,132
183,Driving,1116,631
183,Driving,171,1148
183,Driving,412,64
183,Driving,445,447
183,Driving,151,275
183,Driving,120,1022
183,Driving,735,1150
183,Driving,104,863
183,Driving,540,1211
183,Driving,26,1035
183,Driving,954,466
183,Driving,990,978
183,Driving,436,582
183,Driving,87,975
183,Driving,509,-29
183,Driving,927,471
183,Driving,533,802
183,Driving,162,0
183,Driving,1042,771
183,Driving,133,760
183,Driving,177,754
183,Driving,870,881
183,Driving,534,807
183,Driving,107,862
183,Driving,471,493
183,Driving,693,509
183,Driving,882,155
183,Driving,661,188
183,Driving,167,492
183,Driving,121,1024
183,Driving,485,698
183,Driving,927,477
183,Driving,960,131
183,Driving,319,-84
183,Driving,538,1210
183,Driving,754,1139
183,Driving,547,-46
183,Driving,584,1081
183,Driving,439,591
183,Driving,760,137
183,Driving,508,1125
183,Driving,760,137
183,Walking,1019,545
183,Walking,559,1156
183,Walking,574,512
183,Walking,655,1021
183,Walking,611,547
183,Walking,771,1078
183,Walking,639,1027
183,Walking,4,815
183,Walking,613,1048
183,Walking,-60,750
183,Walking,19,856
183,Walking,449,818
183,Walking,-75,824
183,Walking,4,864
183,Walking,905,-46
183,Walking,185,470
183,Walking,-6,195
183,Walking,587,143
183,Walking,523,230
183,Walking,897,110
183,Walking,456,688
183,Walking,-62,482
183,Walking,565,608
183,Walking,786,499
183,Walking,-78,838
183,Walking,921,-48
183,Walking,592,409
183,Walking,513,562
183,Walking,0,247
183,Walking,694,37
183,Walking,862,87
183,Walking,598,1139
183,Walking,564,1243
183,Walking,689,92
183,Walking,-15,611
183,Walking,521,542
183,Walking,958,464
183,Walking,13,954
183,Walking,541,217
183,Walking,823,1102
183,Walking,513,-32
183,Walking,928,412
183,Walking,647,564
183,Walking,864,517
183,Walking,-71,693
183,Walking,942,-71
183,Walking,-1,164
183,Walking,31,918
183,Walking,567,627
183,Walking,453,637
183,Walking,18,923
183,Walking,519,112
183,Walking,482,567
183,Walking,497,124
183,Walking,192,1134
183,Walking,887,4
183,Walking,863,-51
184,Driving,943,724
184,Driving,517,971
184,Driving,554,735
184,Driving,428,757
184,Driving,429,1008
184,Driving,411,548
184,Driving,492,324
184,Driving,83,718
184,Driving,169,1143
184,Driving,883,448
184,Driving,1116,630
184,Driving,416,1324
184,Driving,446,453
184,Driving,764,132
184,Driving,411,64
184,Driving,104,856
184,Driving,990,978
184,Driving,735,1150
184,Driving,149,266
184,Driving,954,466
184,Driving,25,1034
184,Driving,540,1211
184,Driving,927,473
184,Driving,511,-23
184,Driving,534,800
184,Driving,832,1097
184,Driving,1047,772
184,Driving,176,745
184,Driving,132,753
184,Driving,873,882
184,Driving,536,805
184,Driving,472,497
184,Driving,889,153
184,Driving,692,507
184,Driving,123,1015
184,Driving,485,699
184,Driving,661,188
184,Driving,960,131
184,Driving,927,483
184,Driving,584,1082
184,Driving,595,1138
184,Driving,754,1139
184,Driving,546,-44
184,Driving,537,1210
184,Driving,320,-89
184,Driving,168,479
184,Driving,760,137
184,Driving,509,1124
184,Driving,760,137
184,Driving,160,-3
184,Walking,1017,545
184,Walking,574,516
184,Walking,613,1049
184,Walking,4,816
184,Walking,-62,748
184,Walking,449,818
184,Walking,561,1164
184,Walking,636,1028
184,Walking,770,1079
184,Walking,21,859
184,Walking,13,959
184,Walking,611,547
184,Walking,655,1023
184,Walking,-76,825
184,Walking,-6,194
184,Walking,695,40
184,Walking,455,688
184,Walking,592,411
184,Walking,-62,482
184,Walking,9,869
184,Walking,522,230
184,Walking,587,143
184,Walking,905,-46
184,Walking,689,92
184,Walking,-77,835
184,Walking,514,564
184,Walking,957,466
184,Walking,785,495
184,Walking,567,620
184,Walking,-16,611
184,Walking,862,89
184,Walking,921,-48
184,Walking,648,567
184,Walking,522,543
184,Walking,514,-25
184,Walking,541,217
184,Walking,942,-71
184,Walking,927,416
184,Walking,325,1300
184,Walking,-5,244
184,Walking,-71,693
184,Walking,452,639
184,Walking,561,1244
184,Walking,-74,655
184,Walking,23,923
184,Walking,482,567
184,Walking,0,167
184,Walking,566,628
184,Walking,34,916
184,Walking,465,629
184,Walking,519,117
184,Walking,498,126
185,Driving,538,1211
185,Driving,946,725
185,Driving,516,969
185,Driving,554,734
185,Driving,428,755
185,Driving,411,548
185,Driving,427,1010
185,Driving,493,328
185,Driving,884,448
185,Driving,83,712
185,Driving,165,1138
185,Driving,1116,632
185,Driving,447,457
185,Driving,417,1323
185,Driving,764,135
185,Driving,412,70
185,Driving,990,977
185,Driving,104,848
185,Driving,735,1150
185,Driving,25,1034
185,Driving,539,1211
185,Driving,149,260
185,Driving,954,466
185,Driving,511,-23
185,Driving,120,1008
185,Driving,927,473
185,Driving,435,582
185,Driving,832,1097
185,Driving,162,-8
185,Driving,86,968
185,Driving,1052,770
185,Driving,132,746
185,Driving,175,737
185,Driving,876,880
185,Driving,538,805
185,Driving,471,499
185,Driving,691,504
185,Driving,122,1008
185,Driving,661,188
185,Driving,584,1083
185,Driving,482,701
185,Driving,754,1140
185,Driving,106,846
185,Driving,889,153
185,Driving,961,133
185,Driving,927,476
185,Driving,538,1211
185,Driving,171,474
185,Driving,545,-47
185,Driving,759,140
185,Driving,510,1123
185,Driving,760,137
185,Driving,162,-8
185,Walking,1016,548
185,Walking,635,1028
185,Walking,575,517
185,Walking,613,1050
185,Walking,-62,748
185,Walking,611,549
185,Walking,448,820
185,Walking,562,1168
185,Walking,4,818
185,Walking,18,863
185,Walking,770,1079
185,Walking,656,1025
185,Walking,-5,197
185,Walking,-77,823
185,Walking,695,43
185,Walking,785,487
185,Walking,522,231
185,Walking,588,147
185,Walking,905,-43
185,Walking,958,466
185,Walking,-14,615
185,Walking,592,411
185,Walking,561,597
185,Walking,689,92
185,Walking,482,685
185,Walking,-61,482
185,Walking,454,685
185,Walking,15,961
185,Walking,647,566
185,Walking,-77,835
185,Walking,542,220
185,Walking,-2,249
185,Walking,514,563
185,Walking,523,543
185,Walking,596,1141
185,Walking,11,872
185,Walking,922,-46
185,Walking,580,1118
185,Walking,325,1300
185,Walking,515,-22
185,Walking,862,89
185,Walking,-71,693
185,Walking,942,-68
185,Walking,481,568
185,Walking,0,167
185,Walking,-52,168
185,Walking,450,638
185,Walking,560,1245
185,Walking,859,520
185,Walking,23,923
185,Walking,-91,585
185,Walking,464,630
185,Walking,498,126
185,Walking,567,629
185,Walking,-37,253
185,Walking,886,7
186,Driving,538,1211
186,Driving,584,1084
186,Driving,948,726
186,Driving,554,734
186,Driving,516,970
186,Driving,428,755
186,Driving,433,1005
186,Driving,411,548
186,Driving,494,333
186,Driving,884,448
186,Driving,1116,632
186,Driving,82,705
186,Driving,167,1137
186,Driving,413,73
186,Driving,448,458
186,Driving,417,1323
186,Driving,763,135
186,Driving,102,839
186,Driving,540,1211
186,Driving,990,978
186,Driving,147,255
186,Driving,24,1033
186,Driving,735,1150
186,Driving,954,468
186,Driving,690,497
186,Driving,927,476
186,Driving,163,-17
186,Driving,83,956
186,Driving,511,-23
186,Driving,985,480
186,Driving,435,582
186,Driving,880,879
186,Driving,1056,771
186,Driving,175,729
186,Driving,132,740
186,Driving,540,801
186,Driving,880,878
186,Driving,471,501
186,Driving,173,473
186,Driving,105,839
186,Driving,690,497
186,Driving,121,1001
186,Driving,662,190
186,Driving,482,701
186,Driving,927,485
186,Driving,754,1140
186,Driving,538,1212
186,Driving,882,158
186,Driving,961,135
186,Driving,584,1084
186,Driving,545,-47
186,Driving,957,471
186,Driving,759,140
186,Driving,511,1121
186,Driving,747,148
186,Driving,164,-14
186,Walking,1015,548
186,Walking,448,821
186,Walking,563,1170
186,Walking,574,519
186,Walking,-62,748
